question_id	exam_number	question_order	group_id	group_position	group_size	is_case_study	context	question_text	image_files	answer_count	correct_answer_letter	data_quality
019f4620-a447-7cd0-8dca-619e80d1767a	21	43	019f4620-8dfc-7eb1-9257-0af55ec2303d	2	4	true	Overview Pied Piper Pizza Pie is located in a large metropolitan city. It is a privately owned business. The pizza shop has been open for business for the last thirteen years. It offers a variety of different types of pizza (deep dish, thin crust, specialty pizzas), with a variety of flavorful, colorful, and fresh ingredients for toppings. The mix of revenue comes from 30% delivery of pizza and 70% table service. They also receive 95% of their delivery orders through a web-based application. The owners were thinking about expanding to a second location, but sales have dropped off the last six months, especially on Friday and Saturday nights. These evenings represent the majority of the sales for the week. If sales for Friday and Saturday nights could pick up, then the company could be in a position to expand to a second location. Currently, Pied Piper Pizza Pie employs cooks, wait staff, delivery drivers, and some bus staff/dishwashers. Customers The customers may be either individuals or families. They currently have about 5,000 customers, but they market to an area populated with over 1 million people. Recognizing that pizza is a consumable product that they can re-sell to happy customers, they keep customers in their files forever, unless someone explicitly asks to be removed. Orders Orders are received: Through an online web application. When customers place a local phone call. Whoever is cooking, answers the one phone, writes down the order and starts cooking the pizza. When customers walk into the restaurant and place an order to be assembled at the shop and cooked later at home. The drivers are expected to take these walk-in orders and pass them to the cooks. For those customers that are dining in, the wait staff takes the order and the cooks usually bring the pizza out to the tables. Preparing and Cooking Each pizza is individually prepared and cooked in one of the four commercial convection ovens. Each cook is responsible for cooking their own pizza orders. The cooks are paid according to how many pizzas they can cook during their shift. From One of the Owners, Tony Piede: "We are not a small business anymore. We need technology to help us get to the next level. We need a computer system that processes the orders, including inventory replenishment. I would like to see us totally automate the business." From the Other Owner, Kiki Piede: "We need to re-think how we do business. Our processes are confusing to everyone. Paying cooks by the pizza creates conflicts. Having drivers take orders for takeout results in errors. We need new ovens. Our customers expect a wood-fired oven for specialty pizzas. I know it's expensive, but. From One of the Cooks: "What we need is more ovens. How can I cook any faster when I don't have enough oven space? I could cook more if they would expand the kitchen. We don't need any fancy computers, just more ovens!" Your role You are a BA consultant hired by the owners to maximize the value of their business.	Which of the following is one of the first outputs that you would create?		4	c	ok
019f4620-ba27-79d1-94c9-34d6443a9d6a	21	44	019f4620-8dfc-7eb1-9257-0af55ec2303d	3	4	true	Overview Pied Piper Pizza Pie is located in a large metropolitan city. It is a privately owned business. The pizza shop has been open for business for the last thirteen years. It offers a variety of different types of pizza (deep dish, thin crust, specialty pizzas), with a variety of flavorful, colorful, and fresh ingredients for toppings. The mix of revenue comes from 30% delivery of pizza and 70% table service. They also receive 95% of their delivery orders through a web-based application. The owners were thinking about expanding to a second location, but sales have dropped off the last six months, especially on Friday and Saturday nights. These evenings represent the majority of the sales for the week. If sales for Friday and Saturday nights could pick up, then the company could be in a position to expand to a second location. Currently, Pied Piper Pizza Pie employs cooks, wait staff, delivery drivers, and some bus staff/dishwashers. Customers The customers may be either individuals or families. They currently have about 5,000 customers, but they market to an area populated with over 1 million people. Recognizing that pizza is a consumable product that they can re-sell to happy customers, they keep customers in their files forever, unless someone explicitly asks to be removed. Orders Orders are received: Through an online web application. When customers place a local phone call. Whoever is cooking, answers the one phone, writes down the order and starts cooking the pizza. When customers walk into the restaurant and place an order to be assembled at the shop and cooked later at home. The drivers are expected to take these walk-in orders and pass them to the cooks. For those customers that are dining in, the wait staff takes the order and the cooks usually bring the pizza out to the tables. Preparing and Cooking Each pizza is individually prepared and cooked in one of the four commercial convection ovens. Each cook is responsible for cooking their own pizza orders. The cooks are paid according to how many pizzas they can cook during their shift. From One of the Owners, Tony Piede: "We are not a small business anymore. We need technology to help us get to the next level. We need a computer system that processes the orders, including inventory replenishment. I would like to see us totally automate the business." From the Other Owner, Kiki Piede: "We need to re-think how we do business. Our processes are confusing to everyone. Paying cooks by the pizza creates conflicts. Having drivers take orders for takeout results in errors. We need new ovens. Our customers expect a wood-fired oven for specialty pizzas. I know it's expensive, but. From One of the Cooks: "What we need is more ovens. How can I cook any faster when I don't have enough oven space? I could cook more if they would expand the kitchen. We don't need any fancy computers, just more ovens!" Your role You are a BA consultant hired by the owners to maximize the value of their business.	Which of your underlying competencies would help the owners the most?		4	b	ok
019f4620-d032-7a31-8916-d9e70e854088	21	45	019f4620-8dfc-7eb1-9257-0af55ec2303d	4	4	true	Overview Pied Piper Pizza Pie is located in a large metropolitan city. It is a privately owned business. The pizza shop has been open for business for the last thirteen years. It offers a variety of different types of pizza (deep dish, thin crust, specialty pizzas), with a variety of flavorful, colorful, and fresh ingredients for toppings. The mix of revenue comes from 30% delivery of pizza and 70% table service. They also receive 95% of their delivery orders through a web-based application. The owners were thinking about expanding to a second location, but sales have dropped off the last six months, especially on Friday and Saturday nights. These evenings represent the majority of the sales for the week. If sales for Friday and Saturday nights could pick up, then the company could be in a position to expand to a second location. Currently, Pied Piper Pizza Pie employs cooks, wait staff, delivery drivers, and some bus staff/dishwashers. Customers The customers may be either individuals or families. They currently have about 5,000 customers, but they market to an area populated with over 1 million people. Recognizing that pizza is a consumable product that they can re-sell to happy customers, they keep customers in their files forever, unless someone explicitly asks to be removed. Orders Orders are received: Through an online web application. When customers place a local phone call. Whoever is cooking, answers the one phone, writes down the order and starts cooking the pizza. When customers walk into the restaurant and place an order to be assembled at the shop and cooked later at home. The drivers are expected to take these walk-in orders and pass them to the cooks. For those customers that are dining in, the wait staff takes the order and the cooks usually bring the pizza out to the tables. Preparing and Cooking Each pizza is individually prepared and cooked in one of the four commercial convection ovens. Each cook is responsible for cooking their own pizza orders. The cooks are paid according to how many pizzas they can cook during their shift. From One of the Owners, Tony Piede: "We are not a small business anymore. We need technology to help us get to the next level. We need a computer system that processes the orders, including inventory replenishment. I would like to see us totally automate the business." From the Other Owner, Kiki Piede: "We need to re-think how we do business. Our processes are confusing to everyone. Paying cooks by the pizza creates conflicts. Having drivers take orders for takeout results in errors. We need new ovens. Our customers expect a wood-fired oven for specialty pizzas. I know it's expensive, but. From One of the Cooks: "What we need is more ovens. How can I cook any faster when I don't have enough oven space? I could cook more if they would expand the kitchen. We don't need any fancy computers, just more ovens!" Your role You are a BA consultant hired by the owners to maximize the value of their business.	Which Knowledge Area/Task would you choose as you begin to work with Pied Piper Pizza?		4	c	ok
019f4620-e64b-7ed0-a072-a3bd6ff045fa	21	46	019f4620-e64b-7ed0-a072-a3bd6ff045fa	1	1	false		Which type of stakeholder verifies that the prioritized requirements will deliver value from an organizational perspective?		4	d	ok
019f4620-fc62-7270-9c4c-a0d236500b5a	21	47	019f4620-fc62-7270-9c4c-a0d236500b5a	1	1	false		How is a glossary different than a data dictionary?		4	c	ok
019f4621-1256-7e13-bf24-f3b6f0aea295	21	48	019f4621-1256-7e13-bf24-f3b6f0aea295	1	1	false		Which of the following lists contain techniques a BA could use to conduct elicitation?		4	b	ok
019f4621-2854-73d3-b3c6-e57e655ae84a	21	49	019f4621-2854-73d3-b3c6-e57e655ae84a	1	1	false		You have interviewed key stakeholders to uncover their business needs. You become aware of many factors that the stakeholders think are true\\, but which have not been verified. You decide to document which of the following:		4	b	ok
019f4621-3ec0-7173-a67f-0669f8ebd506	21	50	019f4621-3ec0-7173-a67f-0669f8ebd506	1	1	false		Within the context of requirements life cycle management\\, which of the following statements is true about the "change" core concept?		4	b	ok
019f4624-8eb6-7ce3-a1b2-c743964316ca	21	51	019f4624-8eb6-7ce3-a1b2-c743964316ca	1	2	true	You are assigned to a project to help re-engineer a bank's statement processing. Another team member showed you this diagram of what he had modeled. He said the scope of the project is concentrated around the items shown. However, you are not familiar with this type of diagram.\n[HÌNH ẢNH: img_3948680798d5d678.png]	A different team member questions the Post Transaction and Report Transaction attributes in the Transaction box. What is the correct response?	img_3948680798d5d678.png	4	b	ok
019f4624-a6a1-7243-970f-bbd9431614a6	21	52	019f4624-8eb6-7ce3-a1b2-c743964316ca	2	2	true	You are assigned to a project to help re-engineer a bank's statement processing. Another team member showed you this diagram of what he had modeled. He said the scope of the project is concentrated around the items shown. However, you are not familiar with this type of diagram.\n[HÌNH ẢNH: img_3948680798d5d678.png]	The business expert wants to make sure that statements can be produced at least monthly or quarterly. What do you tell her?	img_3948680798d5d678.png	4	c	subquestion_recovered
019f4624-bcff-7e60-9dfb-0034c632e5fb	21	53	019f4624-bcff-7e60-9dfb-0034c632e5fb	1	1	false		The sponsor of a new project wants to contact a vendor the company has worked with frequently in the past to procure new software along with consulting help configuring and integrating it into the current environment. You are the BA assigned to the project and are trying to convince the sponsor to take the time for a vendor assessment. What would be your primary argument?		4	b	ok
019f4624-d53d-7ef0-a0c4-924fc1dcff25	21	54	019f4624-d53d-7ef0-a0c4-924fc1dcff25	1	1	false		Before any business analysis performance changes are implemented\\, who should be consulted to assess how they might impact the initiative?		4	c	ok
019f4625-ef6b-79f1-88e7-62def2526fcf	21	55	019f4625-ef6b-79f1-88e7-62def2526fcf	1	1	false		Jenna is defining performance measures for a solution. The sponsor can define business goals but Jenna is insistent upon understanding business objectives. Why are business objectives that important when defining performance measures?		4	b	answers_recovered
019f4628-228f-79b3-a7c2-068273f9ddb5	21	56	019f4628-228f-79b3-a7c2-068273f9ddb5	1	1	false		What are all the inputs to the define requirements architecture task?		4	d	answers_recovered
019f4629-be5a-7680-a487-f5aba9378fbb	21	57	019f4629-be5a-7680-a487-f5aba9378fbb	1	1	false		Briggs is evaluating the implications of proposed changes to requirements and designs. He needs to use a technique to help him gain an understanding of the impact on the organization or its assets and only has access to a small group of stakeholders. Which technique should Briggs use?		4	d	ok
019f462e-9027-7980-a552-de82bab9e6c5	21	58	019f462e-9027-7980-a552-de82bab9e6c5	1	4	true	New Mills Foods - Overview \nNew Mills Foods is a specialty maker of food products, focusing mainly on grain-based items. The company started by processing grain into flour. New Mills later discovered they could use their raw ingredients to make their own food items such as cereal, energy bars, and cake mixes. They still sell flour, but the profit margin for that is lower than for finished products.\nThe company has experienced increasing competition from lower-cost suppliers of grain, which affects all of those products. In addition, consumers have slowly been moving away from grain-based breakfast products to things like yogurt, eggs, and protein shakes. Searching for ways to increase profits by reducing costs, the firm has launched an initiative to improve its production and shipping processes and assembled a team on which you are a BA. \nBelow is a summary of what has been discovered in the effort so far. \nProcesses for Producing Ready-to-Bake Products \nOnce an order is received from the warehouse, it is transmitted instantly to the food production department. A copy of the order prints out and a record is added to the production database. New Mill uses a concept they call “work crews” to assemble products. Each crew has a “crew chief” to oversee that crew’s work and its output and 3-4 crew members to mix, assemble, and package the products. A few of their factories have experimented with robots for package assembly with mixed results. \nOne member of the crew operates the input machinery and dials in the needed ingredients needed for the product. Another one makes sure all needed supplies are present (inner and outer packaging and glue). Another crew member loads cellophane into a machine that makes bags for holding the finished product. An additional crew member loads pre-printed box materials into a packaging machine. \nAfter product ingredients are mixed, they move by conveyer belt to be poured into the cellophane bags. The machinery seals the bags and moves them by conveyer to another station where a crew member oversees the bags getting placed into boxes, which are then sealed with glue. The boxes move by conveyer to a station where they are loaded into shipping boxes 24 in a box. \nOccasionally some boxes don't assemble properly as they are filled. If that happens, a crew member pulls the products off the conveyer and puts them in a problem bin. A “runner” comes by periodically to retrieve the bins and dispose of the problem products. More often than not, the problem boxes are thrown away due to lack of staff to resolve the issues. \nProcess for Shipping Products \nAs completed boxes are filled, crews place them on pallets to be delivered to the shipping department. Once a pallet is filled, a crew member moves it to the shipping area. Given production volumes, this movement of pallets occurs dozens of times a day. Once in the shipping area, a shipping clerk matches the pallets with bills of lading. Those are documents that will assign the pallets to appropriate trucks for shipping. If no bill of lading is available, the pallets remain stacked in the shipping area, sometimes for days at a time.	Given the findings of the team, what would be a reasonable next step?		0		missing_all_answers
019f4631-70d3-7d93-b1be-b134e75a1518	21	59	019f462e-9027-7980-a552-de82bab9e6c5	2	4	true	New Mills Foods - Overview \nNew Mills Foods is a specialty maker of food products, focusing mainly on grain-based items. The company started by processing grain into flour. New Mills later discovered they could use their raw ingredients to make their own food items such as cereal, energy bars, and cake mixes. They still sell flour, but the profit margin for that is lower than for finished products.\nThe company has experienced increasing competition from lower-cost suppliers of grain, which affects all of those products. In addition, consumers have slowly been moving away from grain-based breakfast products to things like yogurt, eggs, and protein shakes. Searching for ways to increase profits by reducing costs, the firm has launched an initiative to improve its production and shipping processes and assembled a team on which you are a BA. \nBelow is a summary of what has been discovered in the effort so far. \nProcesses for Producing Ready-to-Bake Products \nOnce an order is received from the warehouse, it is transmitted instantly to the food production department. A copy of the order prints out and a record is added to the production database. New Mill uses a concept they call “work crews” to assemble products. Each crew has a “crew chief” to oversee that crew’s work and its output and 3-4 crew members to mix, assemble, and package the products. A few of their factories have experimented with robots for package assembly with mixed results. \nOne member of the crew operates the input machinery and dials in the needed ingredients needed for the product. Another one makes sure all needed supplies are present (inner and outer packaging and glue). Another crew member loads cellophane into a machine that makes bags for holding the finished product. An additional crew member loads pre-printed box materials into a packaging machine. \nAfter product ingredients are mixed, they move by conveyer belt to be poured into the cellophane bags. The machinery seals the bags and moves them by conveyer to another station where a crew member oversees the bags getting placed into boxes, which are then sealed with glue. The boxes move by conveyer to a station where they are loaded into shipping boxes 24 in a box. \nOccasionally some boxes don't assemble properly as they are filled. If that happens, a crew member pulls the products off the conveyer and puts them in a problem bin. A “runner” comes by periodically to retrieve the bins and dispose of the problem products. More often than not, the problem boxes are thrown away due to lack of staff to resolve the issues. \nProcess for Shipping Products \nAs completed boxes are filled, crews place them on pallets to be delivered to the shipping department. Once a pallet is filled, a crew member moves it to the shipping area. Given production volumes, this movement of pallets occurs dozens of times a day. Once in the shipping area, a shipping clerk matches the pallets with bills of lading. Those are documents that will assign the pallets to appropriate trucks for shipping. If no bill of lading is available, the pallets remain stacked in the shipping area, sometimes for days at a time.	Which of the following techniques would be the most helpful to understand the limitations with the current production and shipping processes?		4	b	ok
019f4635-2929-7be2-9804-09f217e95be2	21	60	019f462e-9027-7980-a552-de82bab9e6c5	3	4	true	New Mills Foods - Overview \nNew Mills Foods is a specialty maker of food products, focusing mainly on grain-based items. The company started by processing grain into flour. New Mills later discovered they could use their raw ingredients to make their own food items such as cereal, energy bars, and cake mixes. They still sell flour, but the profit margin for that is lower than for finished products.\nThe company has experienced increasing competition from lower-cost suppliers of grain, which affects all of those products. In addition, consumers have slowly been moving away from grain-based breakfast products to things like yogurt, eggs, and protein shakes. Searching for ways to increase profits by reducing costs, the firm has launched an initiative to improve its production and shipping processes and assembled a team on which you are a BA. \nBelow is a summary of what has been discovered in the effort so far. \nProcesses for Producing Ready-to-Bake Products \nOnce an order is received from the warehouse, it is transmitted instantly to the food production department. A copy of the order prints out and a record is added to the production database. New Mill uses a concept they call “work crews” to assemble products. Each crew has a “crew chief” to oversee that crew’s work and its output and 3-4 crew members to mix, assemble, and package the products. A few of their factories have experimented with robots for package assembly with mixed results. \nOne member of the crew operates the input machinery and dials in the needed ingredients needed for the product. Another one makes sure all needed supplies are present (inner and outer packaging and glue). Another crew member loads cellophane into a machine that makes bags for holding the finished product. An additional crew member loads pre-printed box materials into a packaging machine. \nAfter product ingredients are mixed, they move by conveyer belt to be poured into the cellophane bags. The machinery seals the bags and moves them by conveyer to another station where a crew member oversees the bags getting placed into boxes, which are then sealed with glue. The boxes move by conveyer to a station where they are loaded into shipping boxes 24 in a box. \nOccasionally some boxes don't assemble properly as they are filled. If that happens, a crew member pulls the products off the conveyer and puts them in a problem bin. A “runner” comes by periodically to retrieve the bins and dispose of the problem products. More often than not, the problem boxes are thrown away due to lack of staff to resolve the issues. \nProcess for Shipping Products \nAs completed boxes are filled, crews place them on pallets to be delivered to the shipping department. Once a pallet is filled, a crew member moves it to the shipping area. Given production volumes, this movement of pallets occurs dozens of times a day. Once in the shipping area, a shipping clerk matches the pallets with bills of lading. Those are documents that will assign the pallets to appropriate trucks for shipping. If no bill of lading is available, the pallets remain stacked in the shipping area, sometimes for days at a time.	Which of the following stakeholders will help to understand value assessments for the process improvements and identify ways to improve solution performance and increase value realization?		0		missing_all_answers
019f4635-5509-7f42-bb55-8c909a924066	21	61	019f462e-9027-7980-a552-de82bab9e6c5	4	4	true	New Mills Foods - Overview \nNew Mills Foods is a specialty maker of food products, focusing mainly on grain-based items. The company started by processing grain into flour. New Mills later discovered they could use their raw ingredients to make their own food items such as cereal, energy bars, and cake mixes. They still sell flour, but the profit margin for that is lower than for finished products.\nThe company has experienced increasing competition from lower-cost suppliers of grain, which affects all of those products. In addition, consumers have slowly been moving away from grain-based breakfast products to things like yogurt, eggs, and protein shakes. Searching for ways to increase profits by reducing costs, the firm has launched an initiative to improve its production and shipping processes and assembled a team on which you are a BA. \nBelow is a summary of what has been discovered in the effort so far. \nProcesses for Producing Ready-to-Bake Products \nOnce an order is received from the warehouse, it is transmitted instantly to the food production department. A copy of the order prints out and a record is added to the production database. New Mill uses a concept they call “work crews” to assemble products. Each crew has a “crew chief” to oversee that crew’s work and its output and 3-4 crew members to mix, assemble, and package the products. A few of their factories have experimented with robots for package assembly with mixed results. \nOne member of the crew operates the input machinery and dials in the needed ingredients needed for the product. Another one makes sure all needed supplies are present (inner and outer packaging and glue). Another crew member loads cellophane into a machine that makes bags for holding the finished product. An additional crew member loads pre-printed box materials into a packaging machine. \nAfter product ingredients are mixed, they move by conveyer belt to be poured into the cellophane bags. The machinery seals the bags and moves them by conveyer to another station where a crew member oversees the bags getting placed into boxes, which are then sealed with glue. The boxes move by conveyer to a station where they are loaded into shipping boxes 24 in a box. \nOccasionally some boxes don't assemble properly as they are filled. If that happens, a crew member pulls the products off the conveyer and puts them in a problem bin. A “runner” comes by periodically to retrieve the bins and dispose of the problem products. More often than not, the problem boxes are thrown away due to lack of staff to resolve the issues. \nProcess for Shipping Products \nAs completed boxes are filled, crews place them on pallets to be delivered to the shipping department. Once a pallet is filled, a crew member moves it to the shipping area. Given production volumes, this movement of pallets occurs dozens of times a day. Once in the shipping area, a shipping clerk matches the pallets with bills of lading. Those are documents that will assign the pallets to appropriate trucks for shipping. If no bill of lading is available, the pallets remain stacked in the shipping area, sometimes for days at a time.	One of the factors driving the need to reduce costs is that customers are switching to other breakfast products. The effort to reduce costs will help with short-term profits. Besides influencing skills, which of the following competencies will assist you in ensuring that the long-term need for new product lines is addressed?		4	d	ok
019f4635-6ac5-7822-b1a8-ed38e747965b	21	62	019f4635-6ac5-7822-b1a8-ed38e747965b	1	1	false		You are interviewing a manager about some of the business issues she is faced with. It is near the end of the interview. What might you do?		0		missing_all_answers
019f4635-c2da-7f73-ac21-f6405ede9a77	21	63	019f4635-c2da-7f73-ac21-f6405ede9a77	1	1	false		Which of the following is NOT a key element to consider when conducting elicitation activities?		4	b	ok
019f4635-d8c1-7203-9f63-d9f281b6f9e5	21	64	019f4635-d8c1-7203-9f63-d9f281b6f9e5	1	1	false		A business analyst must be effective in generating alternative solutions that solve the business need or problem. Which of the following underlying competencies would be helpful in that endeavor?		0		missing_all_answers
019f4636-86db-72c2-9c56-c26910705f8b	21	65	019f4636-86db-72c2-9c56-c26910705f8b	1	1	false		What are the guidelines and tools that are used to support analyzing performance measures?		4	a	answers_recovered
019f4637-f742-7351-a0e6-f121d90ef52b	21	66	019f4637-f742-7351-a0e6-f121d90ef52b	1	1	false		Maritza is a business analyst on a data strategy effort. Artifacts such as business models and business maps are created\\, reviewed\\, and approved individually without having to wait for the entire package. Which approach is being employed for this effort?		4	b	answers_recovered
019f463a-c23f-7a02-ab0d-5310bc68c621	21	67	019f463a-c23f-7a02-ab0d-5310bc68c621	1	4	true	Swift Mortgage is a major provider of mortgage loans and refinancing. They have been in business for over 40 years and enjoy a reputation as a reliable, inexpensive, and customer-friendly company. They have long-standing processes that deliver high-quality results with an historical industry-leading error rate of only .05% of all loans produced.\nOf late, production delays, complaints, and abandoned loans have all increased. Abandoned loans are applications that have been initiated but never completed. They are especially costly to Swift since the lost revenue for non-complete loans is substantial. Any delays in loan processing also reduce profitability for Swift because the company allows customers to lock in mortgage rates at the time of their loan application. If they are late in producing a loan and the mortgage rates have gone up, they absorb any rate increases. If rates decrease during this time, they do not benefit since their policy is to pass those savings on to their customers. \nMarge Torturo is the Senior Vice President of Mortgage Production and the executive facing the most pressure to fix the situation. She believes a mortgage processing software suite would be the best solution to improve processing. Most of Swift’s software applications have been internally developed and are not easily updated or interfaced together. \nOthers in the organization are not so convinced that a mortgage suite is the best approach. They feel that modifying existing applications can solve their delay problems and would be far less costly and easier to implement. Frederick Jonasson is the CIO of Swift Mortgage and has a high-level plan for how to modify current systems to provide the needed improvements using short increments and an exploratory approach. \nAs the VP consults with a team likely to work on the problem, she is persuaded to take the time to prepare a formal business case. Jason Davis is the lead business analyst assigned to the team. He quickly assembled the following summary based on available data.\nCase Study Summary provided by Jason: \nSwift mortgage applications require on average 45 days to process. The industry average is 30 days. This delay increases the number of abandon loans by 5%, creating a potential loss of 10,000 of revenue per loan for closing costs or 1.2 million per year. Additional costs are incurred if the customer locked in an interest rate at the time of their application. Now that interest rates are going up, there is an estimated additional loss of $25,000 interest per 30-year loan, or an estimated $2 million per year. \nMarge the VP was happy with the summary referenced above and provided an objective to the team to reduce processing time for applications to 30 days within a year. To help them in their work, the team conducted some root cause analysis to help them focus on fixing the right causes. One of the tools they used was a fishbone diagram and the high-level results are shown below. They discovered through interviews that mortgage verifications were thought to be problematic and focused on that issue.\n         [HÌNH ẢNH: img_b955fbbfc5c7dfde.png]	What is the best description of Jason’s summary in the case study?	img_b955fbbfc5c7dfde.png	0		missing_all_answers
019f463d-e8fc-7841-895d-ba2920deb155	21	68	019f463a-c23f-7a02-ab0d-5310bc68c621	2	4	true	Swift Mortgage is a major provider of mortgage loans and refinancing. They have been in business for over 40 years and enjoy a reputation as a reliable, inexpensive, and customer-friendly company. They have long-standing processes that deliver high-quality results with an historical industry-leading error rate of only .05% of all loans produced.\nOf late, production delays, complaints, and abandoned loans have all increased. Abandoned loans are applications that have been initiated but never completed. They are especially costly to Swift since the lost revenue for non-complete loans is substantial. Any delays in loan processing also reduce profitability for Swift because the company allows customers to lock in mortgage rates at the time of their loan application. If they are late in producing a loan and the mortgage rates have gone up, they absorb any rate increases. If rates decrease during this time, they do not benefit since their policy is to pass those savings on to their customers. \nMarge Torturo is the Senior Vice President of Mortgage Production and the executive facing the most pressure to fix the situation. She believes a mortgage processing software suite would be the best solution to improve processing. Most of Swift’s software applications have been internally developed and are not easily updated or interfaced together. \nOthers in the organization are not so convinced that a mortgage suite is the best approach. They feel that modifying existing applications can solve their delay problems and would be far less costly and easier to implement. Frederick Jonasson is the CIO of Swift Mortgage and has a high-level plan for how to modify current systems to provide the needed improvements using short increments and an exploratory approach. \nAs the VP consults with a team likely to work on the problem, she is persuaded to take the time to prepare a formal business case. Jason Davis is the lead business analyst assigned to the team. He quickly assembled the following summary based on available data.\nCase Study Summary provided by Jason: \nSwift mortgage applications require on average 45 days to process. The industry average is 30 days. This delay increases the number of abandon loans by 5%, creating a potential loss of 10,000 of revenue per loan for closing costs or 1.2 million per year. Additional costs are incurred if the customer locked in an interest rate at the time of their application. Now that interest rates are going up, there is an estimated additional loss of $25,000 interest per 30-year loan, or an estimated $2 million per year. \nMarge the VP was happy with the summary referenced above and provided an objective to the team to reduce processing time for applications to 30 days within a year. To help them in their work, the team conducted some root cause analysis to help them focus on fixing the right causes. One of the tools they used was a fishbone diagram and the high-level results are shown below. They discovered through interviews that mortgage verifications were thought to be problematic and focused on that issue.\n         [HÌNH ẢNH: img_b955fbbfc5c7dfde.png]	Given the differences between the two major stakeholders in the case study, Jason fears that decision-making may be a challenge. What can he do to establish how decisions are made concerning requirements approvals and priorities?	img_b955fbbfc5c7dfde.png	4	d	ok
019f463e-00e8-79b0-b391-f393e4f17e85	21	69	019f463a-c23f-7a02-ab0d-5310bc68c621	3	4	true	Swift Mortgage is a major provider of mortgage loans and refinancing. They have been in business for over 40 years and enjoy a reputation as a reliable, inexpensive, and customer-friendly company. They have long-standing processes that deliver high-quality results with an historical industry-leading error rate of only .05% of all loans produced.\nOf late, production delays, complaints, and abandoned loans have all increased. Abandoned loans are applications that have been initiated but never completed. They are especially costly to Swift since the lost revenue for non-complete loans is substantial. Any delays in loan processing also reduce profitability for Swift because the company allows customers to lock in mortgage rates at the time of their loan application. If they are late in producing a loan and the mortgage rates have gone up, they absorb any rate increases. If rates decrease during this time, they do not benefit since their policy is to pass those savings on to their customers. \nMarge Torturo is the Senior Vice President of Mortgage Production and the executive facing the most pressure to fix the situation. She believes a mortgage processing software suite would be the best solution to improve processing. Most of Swift’s software applications have been internally developed and are not easily updated or interfaced together. \nOthers in the organization are not so convinced that a mortgage suite is the best approach. They feel that modifying existing applications can solve their delay problems and would be far less costly and easier to implement. Frederick Jonasson is the CIO of Swift Mortgage and has a high-level plan for how to modify current systems to provide the needed improvements using short increments and an exploratory approach. \nAs the VP consults with a team likely to work on the problem, she is persuaded to take the time to prepare a formal business case. Jason Davis is the lead business analyst assigned to the team. He quickly assembled the following summary based on available data.\nCase Study Summary provided by Jason: \nSwift mortgage applications require on average 45 days to process. The industry average is 30 days. This delay increases the number of abandon loans by 5%, creating a potential loss of 10,000 of revenue per loan for closing costs or 1.2 million per year. Additional costs are incurred if the customer locked in an interest rate at the time of their application. Now that interest rates are going up, there is an estimated additional loss of $25,000 interest per 30-year loan, or an estimated $2 million per year. \nMarge the VP was happy with the summary referenced above and provided an objective to the team to reduce processing time for applications to 30 days within a year. To help them in their work, the team conducted some root cause analysis to help them focus on fixing the right causes. One of the tools they used was a fishbone diagram and the high-level results are shown below. They discovered through interviews that mortgage verifications were thought to be problematic and focused on that issue.\n         [HÌNH ẢNH: img_b955fbbfc5c7dfde.png]	The fishbone diagram in the case study reveals a number of potential root causes. Which of the following questions might be most relevant to help the team get closer to the root cause?	img_b955fbbfc5c7dfde.png	4	b	ok
